Time,Host,Caption,CommandLine,CreationClassName,CreationDate,CSCreationClassName,CSName,Description,ExecutablePath,ExecutionState,Handle,HandleCount,InstallDate,KernelModeTime,MaximumWorkingSetSize,MinimumWorkingSetSize,Name,OSCreationClassName,OSName,OtherOperationCount,OtherTransferCount,PageFaults,PageFileUsage,ParentProcessId,PeakPageFileUsage,PeakVirtualSize,PeakWorkingSetSize,Priority,PrivatePageCount,ProcessId,QuotaNonPagedPoolUsage,QuotaPagedPoolUsage,QuotaPeakNonPagedPoolUsage,QuotaPeakPagedPoolUsage,ReadOperationCount,ReadTransferCount,SessionId,Status,TerminationDate,ThreadCount,UserModeTime,VirtualSize,WindowsVersion,WorkingSetSize,WriteOperationCount,WriteTransferCount
1717240371.0993052,pc-dedo,chrome.exe,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --video-capture-use-gpu-memory-buffer --lang=it --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=330 --time-ticks-at-unix-epoch=-1717236905302123 --launch-time-ticks=3270711550 --field-trial-handle=11944,i,7366227430016301400,7573080466398215350,262144 --variations-seed-version=20240528-180214.257000 --mojo-platform-channel-handle=8604 /prefetch:1",Win32_Process,20240601130936.015011+120,Win32_ComputerSystem,PC-DEDO,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,,12104,252,,625000,1380,200,chrome.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,362,22606,8772,17932,25936,19288,3487122792448,31860,4,18362368,12104,20,688,20,688,32,105800,1,,,13,156250,3487122792448,10.0.19045,31555584,51,7224
1717240371.0993052,pc-dedo,msiexec.exe,,Win32_Process,20240601131125.641127+120,Win32_ComputerSystem,PC-DEDO,msiexec.exe,,,13236,168,,468750,,,msiexec.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,178,3470,2742,6348,948,6376,2203410685952,10472,8,6500352,13236,10,111,10,111,1,115694,0,,,5,2656250,2203410161664,10.0.19045,10706944,0,0
1717240371.0993052,pc-dedo,SearchFilterHost.exe,,Win32_Process,20240601131214.470056+120,Win32_ComputerSystem,PC-DEDO,SearchFilterHost.exe,,,17952,152,,156250,,,SearchFilterHost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,41,128,2125,1692,8696,1692,2203399454720,8212,4,1732608,17952,9,100,9,102,0,0,0,,,7,0,2203399450624,10.0.19045,8404992,0,0
1717240371.0993052,pc-dedo,python.exe,python.exe  siem.py,Win32_Process,20240601131217.623913+120,Win32_ComputerSystem,PC-DEDO,python.exe,C:\Work\4CI\bellini\full\Scripts\python.exe,,8296,55,,0,1380,200,python.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,36,324,1005,796,12892,796,4347109376,3864,8,815104,8296,5,26,5,26,2,183,1,,,3,0,4347109376,10.0.19045,3952640,0,0
1717240371.0993052,pc-dedo,python.exe,"""C:\Python311\python.exe"" siem.py",Win32_Process,20240601131217.628460+120,Win32_ComputerSystem,PC-DEDO,python.exe,C:\Python311\python.exe,,7408,213,,34843750,1380,200,python.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,4711,275752,22929,25224,8296,27436,4458512384,38584,8,25829376,7408,18,166,19,167,400,3882713,1,,,7,41875000,4458487808,10.0.19045,37232640,4,206484
1717241161.2130713,pc-dedo,System Idle Process,,Win32_Process,20240601121509.523711+120,Win32_ComputerSystem,PC-DEDO,System Idle Process,,,0,0,,432465781250,,,System Idle Process,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,0,0,9,60,0,60,8192,12,0,61440,0,1,0,1,0,0,0,0,,,12,0,8192,10.0.19045,8192,0,0
1717241161.2130713,pc-dedo,System,,Win32_Process,20240601121509.523711+120,Win32_ComputerSystem,PC-DEDO,System,,,4,7582,,3532500000,,,System,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,305483,1708230,3398,200,0,232,20119552,4064,8,204800,4,1,0,1,0,311,38384605,0,,,374,0,5251072,10.0.19045,593920,14469,693445464
1717241161.2130713,pc-dedo,Secure System,,Win32_Process,20240601121505.627623+120,Win32_ComputerSystem,PC-DEDO,Secure System,,,88,0,,0,,,Secure System,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,0,0,71,184,4,232,2801664,120,8,188416,88,1,9,1,10,0,0,0,,,0,0,2269184,10.0.19045,41504768,0,0
1717241161.2130713,pc-dedo,Registry,,Win32_Process,20240601121505.722142+120,Win32_ComputerSystem,PC-DEDO,Registry,,,156,0,,32500000,,,Registry,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,355,3827,170861,13216,4,187364,260112384,250128,8,13533184,156,26,349,40,501,4,16384,0,,,4,0,180396032,10.0.19045,62234624,9459,329625600
1717241161.2130713,pc-dedo,smss.exe,,Win32_Process,20240601121509.528153+120,Win32_ComputerSystem,PC-DEDO,smss.exe,,,560,53,,1875000,,,smss.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,581,10716,1174,1072,4,1884,2203377631232,1960,11,1097728,560,4,13,6,24,22,16804,0,,,2,0,2203376574464,10.0.19045,1142784,14,832004
1717241161.2130713,pc-dedo,csrss.exe,,Win32_Process,20240601121513.701439+120,Win32_ComputerSystem,PC-DEDO,csrss.exe,,,856,917,,11562500,,,csrss.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,11467,251162,5722,2680,848,3308,2203424350208,5768,13,2744320,856,30,301,34,336,654,894174,0,,,21,2812500,2203421925376,10.0.19045,5189632,1,31
1717241161.2130713,pc-dedo,wininit.exe,,Win32_Process,20240601121515.499473+120,Win32_ComputerSystem,PC-DEDO,wininit.exe,,,108,167,,781250,,,wininit.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,373,3274,2601,1432,848,1980,2203401338880,6956,13,1466368,108,11,76,14,89,3,16900,0,,,1,156250,2203388538880,10.0.19045,6094848,0,0
1717241161.2130713,pc-dedo,csrss.exe,,Win32_Process,20240601121515.502326+120,Win32_ComputerSystem,PC-DEDO,csrss.exe,,,520,1163,,622968750,,,csrss.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,38002,715894,16779,3708,1020,11432,2203506896896,13220,13,3796992,520,48,448,50,503,555282,14563603,1,,,15,7968750,2203484872704,10.0.19045,6135808,0,0
1717241161.2130713,pc-dedo,services.exe,,Win32_Process,20240601121515.565587+120,Win32_ComputerSystem,PC-DEDO,services.exe,,,948,956,,28125000,,,services.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,8614,162926,16234,7124,108,10852,2203441750016,16472,9,7294976,948,16,212,25,224,11,32948,0,,,8,20468750,2203404607488,10.0.19045,12845056,1,160
1717241161.2130713,pc-dedo,winlogon.exe,,Win32_Process,20240601121515.570811+120,Win32_ComputerSystem,PC-DEDO,winlogon.exe,,,1052,276,,1250000,,,winlogon.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,595,204082,10816,2804,1020,3732,2203449786368,34520,13,2871296,1052,13,145,15,200,4,223084,1,,,5,468750,2203421683712,10.0.19045,11751424,0,0
1717241161.2130713,pc-dedo,LsaIso.exe,,Win32_Process,20240601121515.593374+120,Win32_ComputerSystem,PC-DEDO,LsaIso.exe,,,1108,52,,1406250,,,LsaIso.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,158,0,1184,1236,108,1340,2203371737088,3860,8,1265664,1108,7,27,8,28,0,0,0,,,1,0,2203369639936,10.0.19045,3104768,0,0
1717241161.2130713,pc-dedo,lsass.exe,,Win32_Process,20240601121515.595417+120,Win32_ComputerSystem,PC-DEDO,lsass.exe,,,1116,2267,,274062500,,,lsass.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,215693,12097765,47103,12160,108,12640,2203454603264,28156,9,12451840,1116,31,233,37,234,51833,62150423,0,,,11,234375000,2203451887616,10.0.19045,28364800,1698,1148239
1717241161.2130713,pc-dedo,svchost.exe,,Win32_Process,20240601121515.822330+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,1228,1749,,77500000,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,67608,1452892,24540,11960,948,12836,2203476811776,30180,8,12247040,1228,25,576,31,596,102,409600,0,,,16,21250000,2203457511424,10.0.19045,29855744,6,90112
1717241161.2130713,pc-dedo,fontdrvhost.exe,,Win32_Process,20240601121515.833455+120,Win32_ComputerSystem,PC-DEDO,fontdrvhost.exe,,,1256,36,,10625000,,,fontdrvhost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,9982,264908,28851,6452,1052,11796,2203727380480,20088,8,6606848,1256,10,331,25,655,0,0,1,,,5,4531250,2203557339136,10.0.19045,10047488,0,0
1717241161.2130713,pc-dedo,fontdrvhost.exe,,Win32_Process,20240601121515.833463+120,Win32_ComputerSystem,PC-DEDO,fontdrvhost.exe,,,1264,36,,156250,,,fontdrvhost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,31,820,1211,1716,108,1772,2203390312448,4048,8,1757184,1264,6,39,6,39,0,0,0,,,5,156250,2203389329408,10.0.19045,2768896,0,0
1717241161.2130713,pc-dedo,svchost.exe,,Win32_Process,20240601121515.916572+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,1344,1688,,102031250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,26917,624678,95464,11092,948,11132,2203457445888,18508,8,11358208,1344,22,210,30,216,40,163840,0,,,13,129375000,2203422294016,10.0.19045,18227200,0,0
1717241161.2130713,pc-dedo,svchost.exe,,Win32_Process,20240601121515.938131+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,1400,362,,3906250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,102,436,2914,2944,948,3120,2203405901824,9108,8,3014656,1400,13,119,14,120,0,0,0,,,3,2812500,2203397844992,10.0.19045,8695808,0,0
1717241161.2130713,pc-dedo,dwm.exe,,Win32_Process,20240601121516.009923+120,Win32_ComputerSystem,PC-DEDO,dwm.exe,,,1476,2010,,892343750,,,dwm.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,3593,232820,162021,214000,1052,239752,2204037681152,106876,13,219136000,1476,70,918,85,946,7,611732,1,,,24,6797031250,2203972173824,10.0.19045,90439680,0,0
1717241161.2130713,pc-dedo,svchost.exe,,Win32_Process,20240601121516.043743+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,1632,111,,156250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,88,322,1715,1256,948,1412,2203389177856,5868,8,1286144,1632,11,59,11,61,0,0,0,,,2,156250,2203386490880,10.0.19045,5537792,0,0
1717241161.2130713,pc-dedo,svchost.exe,,Win32_Process,20240601121516.047385+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,1656,122,,0,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,28,110,1592,1376,948,1544,2203389587456,5892,8,1409024,1656,8,60,9,62,0,0,0,,,4,0,2203388366848,10.0.19045,5251072,0,0
1717241161.2130713,pc-dedo,svchost.exe,,Win32_Process,20240601121516.061686+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,1720,479,,224062500,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,17034,2621054,57413,23952,948,28144,2203473498112,28360,8,24526848,1720,22,149,22,156,179574,122667264,0,,,9,179375000,2203469565952,10.0.19045,20103168,2209,67644152
1717241161.2130713,pc-dedo,svchost.exe,,Win32_Process,20240601121516.063583+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,1728,408,,7187500,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,6271,302252,5635,6320,948,7564,2203443625984,16176,8,6471680,1728,18,263,24,279,5,3494,0,,,7,4531250,2203423989760,10.0.19045,14884864,394,34544350
1717241161.2130713,pc-dedo,svchost.exe,,Win32_Process,20240601121516.065584+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,1744,214,,468750,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,195,8128,3028,2304,948,2852,2203404873728,10480,8,2359296,1744,13,89,18,91,0,0,0,,,2,156250,2203399106560,10.0.19045,9322496,0,0
1717241161.2130713,pc-dedo,svchost.exe,,Win32_Process,20240601121516.065818+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,1760,247,,9531250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,84728,2948044,4500,3440,948,4348,2203441078272,14776,8,3522560,1760,14,157,15,167,6,24576,0,,,3,1875000,2203434262528,10.0.19045,12804096,0,0
1717241161.2130713,pc-dedo,svchost.exe,,Win32_Process,20240601121516.066252+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,1768,299,,781250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,67,302,3777,2024,948,2488,2203406155776,12384,8,2072576,1768,10,119,11,122,0,0,0,,,2,1406250,2203403530240,10.0.19045,11976704,0,0
1717241161.2130713,pc-dedo,svchost.exe,,Win32_Process,20240601121516.086322+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,1896,295,,16875000,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,109,1820,6809,3092,948,3460,2203422629888,15384,8,3166208,1896,11,119,12,119,0,0,0,,,6,11406250,2203418951680,10.0.19045,15495168,0,0
1717241161.2130713,pc-dedo,svchost.exe,,Win32_Process,20240601121516.089192+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,1920,153,,312500,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,830,76314,2063,1820,948,1996,2203405660160,7060,8,1863680,1920,13,82,16,85,3,0,0,,,8,312500,2203403558912,10.0.19045,6537216,0,0
1717241161.2130713,pc-dedo,svchost.exe,,Win32_Process,20240601121516.093069+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,1960,187,,2187500,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,3972,154814,5101,8620,948,8864,2203400552448,13104,8,8826880,1960,41,59,48,61,0,0,0,,,2,2500000,2203392688128,10.0.19045,8724480,0,0
1717241161.2130713,pc-dedo,svchost.exe,,Win32_Process,20240601121516.096070+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,1988,194,,1093750,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,27,302,1840,1672,948,1676,2203399274496,6532,8,1712128,1988,8,62,8,64,0,0,0,,,3,468750,2203397173248,10.0.19045,6189056,0,0
1717241161.2130713,pc-dedo,svchost.exe,,Win32_Process,20240601121516.102913+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,2036,192,,312500,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,144,5370,2678,1876,948,2160,2203398770688,8452,8,1921024,2036,10,74,11,75,264,5392,0,,,4,156250,2203394777088,10.0.19045,7729152,0,0
1717241161.2130713,pc-dedo,svchost.exe,,Win32_Process,20240601121516.105368+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,828,264,,7031250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,625,39534,3620,2940,948,3920,2203408244736,8960,8,3010560,828,11,81,18,83,0,0,0,,,6,6718750,2203393564672,10.0.19045,7737344,0,0
1717241161.2130713,pc-dedo,svchost.exe,,Win32_Process,20240601121516.127812+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,2136,150,,2031250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,180,373486,2479,1780,948,2288,2203401588736,8740,8,1822720,2136,10,80,13,82,0,0,0,,,2,0,2203395821568,10.0.19045,7884800,0,0
1717241161.2130713,pc-dedo,svchost.exe,,Win32_Process,20240601121516.135346+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,2224,402,,3437500,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,10654,786663,6276,5232,948,6468,2203440967680,14260,8,5357568,2224,17,110,23,112,2,232,0,,,6,2031250,2203422031872,10.0.19045,11821056,2,320
1717241161.2130713,pc-dedo,atiesrxx.exe,,Win32_Process,20240601121516.151969+120,Win32_ComputerSystem,PC-DEDO,atiesrxx.exe,,,2280,208,,1093750,,,atiesrxx.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,1541,15616,2137,1668,948,1828,4382404608,7248,8,1708032,2280,10,84,12,85,0,0,0,,,7,156250,4378206208,10.0.19045,6676480,0,0
1717241161.2130713,pc-dedo,amdfendrsr.exe,,Win32_Process,20240601121516.152129+120,Win32_ComputerSystem,PC-DEDO,amdfendrsr.exe,,,2288,145,,16093750,,,amdfendrsr.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,490,19294,2178,2236,948,2388,4387893248,7812,8,2289664,2288,9,98,11,98,0,0,0,,,4,781250,4382646272,10.0.19045,6877184,0,0
1717241161.2130713,pc-dedo,svchost.exe,,Win32_Process,20240601121516.165598+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,2368,605,,9062500,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,28117,1912902,12227,3536,948,4988,2203420495872,10984,8,3620864,2368,14,105,21,105,0,0,0,,,7,8750000,2203401682944,10.0.19045,10174464,0,0
1717241161.2130713,pc-dedo,svchost.exe,,Win32_Process,20240601121516.181543+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,2424,129,,156250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,47,110,2065,1520,948,1792,2203393417216,7664,8,1556480,2424,9,65,9,65,0,0,0,,,2,0,2203389358080,10.0.19045,6746112,0,0
1717241161.2130713,pc-dedo,svchost.exe,,Win32_Process,20240601121516.228369+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,2584,217,,5312500,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,17388,894818,15355,2164,948,3952,2203401674752,9868,8,2215936,2584,11,90,18,90,0,0,0,,,2,3437500,2203394764800,10.0.19045,8548352,0,0
1717241161.2130713,pc-dedo,svchost.exe,,Win32_Process,20240601121516.250553+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,2716,231,,144218750,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,11856,120076,133908,2956,948,8652,2207729856512,18160,8,3026944,2716,13,107,13,110,3,315993,0,,,4,20781250,2207726526464,10.0.19045,14135296,740,11928422
1717241161.2130713,pc-dedo,svchost.exe,,Win32_Process,20240601121516.250612+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,2724,384,,1093750,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,36,110,2963,1392,948,1516,2203393503232,6336,8,1425408,2724,8,75,8,75,0,0,0,,,3,1093750,2203391406080,10.0.19045,6017024,0,0
1717241161.2130713,pc-dedo,svchost.exe,,Win32_Process,20240601121516.250859+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,2732,187,,156250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,47,582,2672,2032,948,2456,2203402788864,8340,8,2080768,2732,10,73,11,73,34,714,0,,,5,625000,2203396489216,10.0.19045,7675904,0,0
1717241161.2130713,pc-dedo,atieclxx.exe,,Win32_Process,20240601121516.252601+120,Win32_ComputerSystem,PC-DEDO,atieclxx.exe,,,2748,339,,169531250,,,atieclxx.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,11642,335140,5849,4380,2280,4672,4456226816,16572,8,4485120,2748,17,221,19,227,9,501918,1,,,12,11875000,4446588928,10.0.19045,15069184,0,0
1717241161.2130713,pc-dedo,svchost.exe,,Win32_Process,20240601121516.254673+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,2800,374,,44843750,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,69276,4216598,7731,3992,948,4844,2203420631040,9760,8,4087808,2800,16,90,42,95,12,3783,0,,,10,14843750,2203407245312,10.0.19045,9396224,0,0
1717241161.2130713,pc-dedo,svchost.exe,,Win32_Process,20240601121516.254689+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,2808,391,,9062500,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,24242,4991210,41207,4104,948,4916,2203424473088,14064,8,4202496,2808,13,114,18,121,0,0,0,,,9,3593750,2203414208512,10.0.19045,12271616,0,0
1717241161.2130713,pc-dedo,svchost.exe,,Win32_Process,20240601121516.273232+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,2908,224,,468750,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,254,6238,3385,2224,948,2660,2203406970880,9840,8,2277376,2908,15,88,16,88,468,9412,0,,,2,312500,2203403272192,10.0.19045,9502720,0,0
1717241161.2130713,pc-dedo,Memory Compression,,Win32_Process,20240601121516.274100+120,Win32_ComputerSystem,PC-DEDO,Memory Compression,,,2916,0,,291562500,,,Memory Compression,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,0,0,565689,2172,4,2208,1119092736,962396,8,2224128,2916,0,5,0,5,0,0,0,,,130,0,1078722560,10.0.19045,973242368,0,0
1717241161.2130713,pc-dedo,svchost.exe,,Win32_Process,20240601121516.285255+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,3000,306,,7812500,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,4377,135678,3444,2732,948,3300,2203405352960,9728,8,2797568,3000,11,98,22,100,0,0,0,,,3,2187500,2203399585792,10.0.19045,7962624,24,7728
1717241161.2130713,pc-dedo,svchost.exe,,Win32_Process,20240601121516.285429+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,3008,201,,625000,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,2199,110226,5844,2244,948,7364,2203455082496,13340,8,2297856,3008,11,125,13,141,0,0,0,,,6,1875000,2203445563392,10.0.19045,8859648,0,0
1717241161.2130713,pc-dedo,svchost.exe,,Win32_Process,20240601121516.302270+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,1456,132,,0,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,60,318,2078,1572,948,1920,2203393286144,7372,8,1609728,1456,9,64,10,66,0,0,0,,,2,156250,2203388620800,10.0.19045,6635520,0,0
1717241161.2130713,pc-dedo,svchost.exe,,Win32_Process,20240601121516.329743+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,3108,426,,12500000,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,2074,65399,234500,10484,948,19572,2203447554048,29840,8,10735616,3108,34,115,39,119,0,0,0,,,11,22500000,2203436351488,10.0.19045,14856192,1,32768
1717241161.2130713,pc-dedo,svchost.exe,,Win32_Process,20240601121516.424427+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,3184,139,,0,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,82,350,2010,1560,948,1776,2203394125824,7152,8,1597440,3184,9,69,10,71,0,0,0,,,2,0,2203391332352,10.0.19045,6471680,0,0
1717241161.2130713,pc-dedo,svchost.exe,,Win32_Process,20240601121516.440742+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,3272,264,,1093750,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,5244,296598,4096,2776,948,3316,2203405410304,8864,8,2842624,3272,14,90,17,90,0,0,0,,,5,625000,2203399643136,10.0.19045,7278592,0,0
1717241161.2130713,pc-dedo,svchost.exe,,Win32_Process,20240601121516.441259+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,3280,164,,2187500,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,4583,232702,3515,1792,948,2232,2203388887040,7784,8,1835008,3280,13,57,16,58,0,0,0,,,4,937500,2203385782272,10.0.19045,6553600,0,0
1717241161.2130713,pc-dedo,svchost.exe,,Win32_Process,20240601121516.906354+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,3696,208,,156250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,389,30432,2438,2096,948,2504,2203402440704,8960,8,2146304,3696,11,76,13,78,0,0,0,,,6,156250,2203398246400,10.0.19045,7757824,0,0
1717241161.2130713,pc-dedo,svchost.exe,,Win32_Process,20240601121517.048254+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,3844,624,,47500000,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,2031,122244,5773,5068,948,6628,2203430936576,16392,8,5189632,3844,15,125,19,126,0,0,0,,,12,17968750,2203420975104,10.0.19045,15806464,0,0
1717241161.2130713,pc-dedo,svchost.exe,,Win32_Process,20240601121517.123832+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,3976,520,,85937500,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,322,28388,164982,10772,948,14760,2203450015744,23320,8,11030528,3976,17,113,19,121,3241,26315708,0,,,20,181093750,2203436965888,10.0.19045,19095552,12,281488
