Time,Host,Caption,CommandLine,CreationClassName,CreationDate,CSCreationClassName,CSName,Description,ExecutablePath,ExecutionState,Handle,HandleCount,InstallDate,KernelModeTime,MaximumWorkingSetSize,MinimumWorkingSetSize,Name,OSCreationClassName,OSName,OtherOperationCount,OtherTransferCount,PageFaults,PageFileUsage,ParentProcessId,PeakPageFileUsage,PeakVirtualSize,PeakWorkingSetSize,Priority,PrivatePageCount,ProcessId,QuotaNonPagedPoolUsage,QuotaPagedPoolUsage,QuotaPeakNonPagedPoolUsage,QuotaPeakPagedPoolUsage,ReadOperationCount,ReadTransferCount,SessionId,Status,TerminationDate,ThreadCount,UserModeTime,VirtualSize,WindowsVersion,WorkingSetSize,WriteOperationCount,WriteTransferCount
1698484829.733837,pc-dedo,cmd.exe,"""C:\Windows\System32\cmd.exe"" ",Win32_Process,20231028111306.593633+120,Win32_ComputerSystem,PC-DEDO,cmd.exe,C:\Windows\System32\cmd.exe,,17600,87,,468750,1380,200,cmd.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,1482,27324,4241,2724,23732,6216,2203414274048,6912,8,2789376,17600,7,102,8,110,38,16558,28,,,1,0,2203406942208,10.0.19045,6586368,0,0
1698484829.733837,pc-dedo,conhost.exe,\??\C:\Windows\system32\conhost.exe 0x4,Win32_Process,20231028111306.596939+120,Win32_ComputerSystem,PC-DEDO,conhost.exe,C:\Windows\system32\conhost.exe,,17448,194,,8437500,1380,200,conhost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,1899,134526,4632,7320,17600,7648,2203488464896,17912,8,7495680,17448,12,196,14,224,1,60,28,,,4,1093750,2203470925824,10.0.19045,18329600,0,0
1698484829.733837,pc-dedo,msiexec.exe,,Win32_Process,20231028111434.965553+120,Win32_ComputerSystem,PC-DEDO,msiexec.exe,,,21312,166,,1875000,,,msiexec.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,181,5004,2766,6372,1012,6400,2203410493440,10528,8,6524928,21312,10,110,10,110,1,5876,0,,,4,3125000,2203409444864,10.0.19045,10776576,0,0
1698484829.733837,pc-dedo,svchost.exe,,Win32_Process,20231028111435.977876+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,13956,119,,156250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,38,1298,1818,1440,1012,1608,2203388428288,6956,8,1474560,13956,8,58,9,59,1,3591,0,,,4,0,2203387904000,10.0.19045,7086080,0,0
1698484829.733837,pc-dedo,Code.exe,"""D:\Microsoft VS Code\Code.exe"" --ms-enable-electron-run-as-node ""d:\Microsoft VS Code\resources\app\extensions\markdown-language-features\server\dist\node\workerMain"" --node-ipc --clientProcessId=22760",Win32_Process,20231028111625.306666+120,Win32_ComputerSystem,PC-DEDO,Code.exe,D:\Microsoft VS Code\Code.exe,,18272,178,,468750,1380,200,Code.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,288,4004,27708,20244,22760,28284,3408969572352,91728,8,20729856,18272,13,493,15,493,62,683508,28,,,8,2187500,3408943763456,10.0.19045,88039424,15,4841
1698484829.733837,pc-dedo,chrome.exe,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --disable-nacl --origin-trial-disabled-features=WebGPU --lang=it --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=178 --time-ticks-at-unix-epoch=-1697131501387453 --launch-time-ticks=1353161892389 --mojo-platform-channel-handle=8176 --field-trial-handle=2080,i,4621903399916626985,3692864436808545952,262144 /prefetch:1",Win32_Process,20231028111743.281298+120,Win32_ComputerSystem,PC-DEDO,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,,25572,245,,468750,1380,200,chrome.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,354,24010,8174,18236,964,18500,3487451152384,29908,4,18673664,25572,19,659,19,659,23,78344,28,,,13,156250,3487451152384,10.0.19045,30466048,43,6288
1698484829.733837,pc-dedo,SearchFilterHost.exe,,Win32_Process,20231028111848.898720+120,Win32_ComputerSystem,PC-DEDO,SearchFilterHost.exe,,,7272,142,,0,,,SearchFilterHost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,39,1478,2118,1456,9728,1664,2203399282688,8192,4,1490944,7272,8,99,9,101,0,0,0,,,3,0,2203397181440,10.0.19045,8318976,0,0
1698484829.733837,pc-dedo,svchost.exe,,Win32_Process,20231028111927.647471+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,20712,178,,468750,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,79,2168,2155,1832,1012,2016,2203397840896,8260,8,1875968,20712,9,71,10,72,2,208,0,,,5,0,2203394506752,10.0.19045,8409088,2,276
1698484829.733837,pc-dedo,python.exe,python.exe  full.py,Win32_Process,20231028112013.248031+120,Win32_ComputerSystem,PC-DEDO,python.exe,C:\Work\4CI\bellini\full\Scripts\python.exe,,14648,48,,0,1380,200,python.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,34,648,996,784,17600,784,4346945536,3828,8,802816,14648,5,26,5,26,2,183,28,,,3,0,4346945536,10.0.19045,3915776,0,0
1698484829.733837,pc-dedo,python.exe,"""C:\Python311\python.exe"" full.py",Win32_Process,20231028112013.253581+120,Win32_ComputerSystem,PC-DEDO,python.exe,C:\Python311\python.exe,,14428,211,,10781250,1380,200,python.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,2505,149908,14797,14772,14648,15024,4442116096,25780,8,15126528,14428,16,165,17,166,175,1576570,28,,,7,13125000,4442091520,10.0.19045,25821184,5,112011
1698485035.8618069,pc-dedo,System Idle Process,,Win32_Process,20231012192542.121134+120,Win32_ComputerSystem,PC-DEDO,System Idle Process,,,0,0,,21934098906250,,,System Idle Process,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,0,0,9,60,0,60,8192,12,0,61440,0,1,0,1,0,0,0,0,,,12,0,8192,10.0.19045,8192,0,0
1698485035.8618069,pc-dedo,System,,Win32_Process,20231012192542.121134+120,Win32_ComputerSystem,PC-DEDO,System,,,4,6686,,177368281250,,,System,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,6240862,1432574792,19947,204,0,280,18870272,3024,8,208896,4,1,0,1,0,37947,171801711,0,,,278,0,6889472,10.0.19045,2437120,1248412,12432996524
1698485035.8618069,pc-dedo,Secure System,,Win32_Process,20231012192539.582870+120,Win32_ComputerSystem,PC-DEDO,Secure System,,,88,0,,0,,,Secure System,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,0,0,690,184,4,232,2801664,120,8,188416,88,1,9,1,10,0,0,0,,,0,0,2269184,10.0.19045,41496576,0,0
1698485035.8618069,pc-dedo,Registry,,Win32_Process,20231012192539.676952+120,Win32_ComputerSystem,PC-DEDO,Registry,,,156,0,,38906250,,,Registry,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,4337,3971,1419706,9120,4,134804,535216128,388380,8,9338880,156,17,328,57,1025,105,1290240,0,,,4,0,169377792,10.0.19045,59330560,42317,827887616
1698485035.8618069,pc-dedo,smss.exe,,Win32_Process,20231012192542.126325+120,Win32_ComputerSystem,PC-DEDO,smss.exe,,,532,53,,2343750,,,smss.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,779,12336,1635,1084,4,1888,2203378147328,1972,11,1110016,532,4,13,9,24,22,16804,0,,,2,0,2203376574464,10.0.19045,1036288,19,833184
1698485035.8618069,pc-dedo,csrss.exe,,Win32_Process,20231012192544.290827+120,Win32_ComputerSystem,PC-DEDO,csrss.exe,,,764,797,,60156250,,,csrss.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,70825,3817862,21613,2684,756,3716,2203420516352,6120,13,2748416,764,27,273,31,307,1736,1748257,0,,,20,13437500,2203417759744,10.0.19045,4050944,1,31
1698485035.8618069,pc-dedo,wininit.exe,,Win32_Process,20231012192545.655659+120,Win32_ComputerSystem,PC-DEDO,wininit.exe,,,928,198,,1718750,,,wininit.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,2213,5876,11954,2020,756,2584,2203401142272,7800,13,2068480,928,12,79,14,89,3,16900,0,,,1,937500,2203389022208,10.0.19045,4268032,0,0
1698485035.8618069,pc-dedo,services.exe,,Win32_Process,20231012192545.718994+120,Win32_ComputerSystem,PC-DEDO,services.exe,,,1012,833,,660312500,,,services.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,62710,1139958,389470,7576,928,8876,2203445145600,15168,9,7757824,1012,15,212,21,244,130,377012,0,,,5,553906250,2203402801152,10.0.19045,9535488,1,160
1698485035.8618069,pc-dedo,LsaIso.exe,,Win32_Process,20231012192545.744312+120,Win32_ComputerSystem,PC-DEDO,LsaIso.exe,,,708,52,,10468750,,,LsaIso.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,157,0,13774,2800,928,2912,2203373264896,3860,8,2867200,708,32,27,33,28,0,0,0,,,1,0,2203371175936,10.0.19045,3584000,0,0
1698485035.8618069,pc-dedo,lsass.exe,,Win32_Process,20231012192545.746266+120,Win32_ComputerSystem,PC-DEDO,lsass.exe,,,744,2049,,959062500,,,lsass.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,2137341,72436342,450246,12840,928,13696,2203466067968,56496,9,13148160,744,31,234,37,249,202151,45178457,0,,,10,951093750,2203454566400,10.0.19045,21999616,17862,7145977
1698485035.8618069,pc-dedo,svchost.exe,,Win32_Process,20231012192545.964715+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,1128,1631,,1968906250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,5415176,103505306,9962876,30808,1012,37028,2203581788160,62884,8,31547392,1128,26,1033,50,1064,9723,78147364,0,,,12,1373437500,2203493818368,10.0.19045,41590784,225,1953792
1698485035.8618069,pc-dedo,fontdrvhost.exe,,Win32_Process,20231012192545.972215+120,Win32_ComputerSystem,PC-DEDO,fontdrvhost.exe,,,1152,36,,312500,,,fontdrvhost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,37,972,3808,2012,928,2096,2203391778816,6168,8,2060288,1152,6,40,7,41,0,0,0,,,5,0,2203390205952,10.0.19045,4722688,0,0
1698485035.8618069,pc-dedo,svchost.exe,,Win32_Process,20231012192546.045473+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,1252,1987,,2452812500,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,247915,14259084,2954088,23092,1012,31904,2203566649344,42732,8,23646208,1252,23,317,44,327,947,3878912,0,,,12,3313750000,2203447222272,10.0.19045,24608768,0,0
1698485035.8618069,pc-dedo,svchost.exe,,Win32_Process,20231012192546.063306+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,1304,662,,52812500,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,380,7130,25033,3728,1012,24364,2203425517568,19784,8,3817472,1304,13,125,14,141,0,0,0,,,3,32812500,2203397730304,10.0.19045,11313152,0,0
1698485035.8618069,pc-dedo,svchost.exe,,Win32_Process,20231012192546.176447+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,1476,106,,0,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,83,322,5705,1180,1012,1440,2203388112896,12972,8,1208320,1476,11,57,11,57,0,0,0,,,1,0,2203384442880,10.0.19045,7921664,0,0
1698485035.8618069,pc-dedo,svchost.exe,,Win32_Process,20231012192546.200232+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,1576,408,,160625000,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,150676,7237954,77151,7580,1012,8820,2203452346368,37724,8,7761920,1576,18,302,24,316,4,1410,0,,,6,84062500,2203425386496,10.0.19045,11526144,9610,120817798
1698485035.8618069,pc-dedo,svchost.exe,,Win32_Process,20231012192546.205137+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,1596,218,,6406250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,1998,157960,17603,2428,1012,2872,2203405934592,21988,8,2486272,1596,13,89,18,91,0,0,0,,,1,5781250,2203398094848,10.0.19045,8224768,0,0
1698485035.8618069,pc-dedo,svchost.exe,,Win32_Process,20231012192546.205294+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,1604,256,,83906250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,444376,15621948,29257,13864,1012,14192,2203450593280,43900,8,14196736,1604,15,159,16,165,105,639092,0,,,2,8906250,2203445874688,10.0.19045,10227712,2076,61493408
1698485035.8618069,pc-dedo,svchost.exe,,Win32_Process,20231012192546.205525+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,1612,790,,4218750,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,100,1778,20068,2524,1012,3048,2203405684736,22056,8,2584576,1612,10,184,10,184,0,0,0,,,1,7968750,2203402014720,10.0.19045,10395648,0,0
1698485035.8618069,pc-dedo,svchost.exe,,Win32_Process,20231012192546.222990+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,1728,171,,22500000,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,80,2158,8862,3824,1012,3876,2203399323648,14392,8,3915776,1728,8,60,8,60,0,0,0,,,2,30156250,2203397222400,10.0.19045,9211904,0,0
1698485035.8618069,pc-dedo,svchost.exe,,Win32_Process,20231012192546.226545+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,1760,636,,285937500,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,1217,34572,66399,4608,1012,5024,2203412193280,22168,8,4718592,1760,11,91,13,93,0,0,0,,,5,170781250,2203403247616,10.0.19045,13479936,0,0
1698485035.8618069,pc-dedo,svchost.exe,,Win32_Process,20231012192546.228352+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,1776,154,,3281250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,11874,1053280,11822,1824,1012,2164,2203405340672,16772,8,1867776,1776,13,82,15,86,392,994,0,,,7,1562500,2203401670656,10.0.19045,8794112,0,0
1698485035.8618069,pc-dedo,svchost.exe,,Win32_Process,20231012192546.236338+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,1864,465,,157500000,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,26937,324134,322279,18300,1012,21284,2203460186112,32636,8,18739200,1864,14,88,20,140,30101,1766663632,0,,,7,241250000,2203432484864,10.0.19045,18366464,30198,526176240
1698485035.8618069,pc-dedo,svchost.exe,,Win32_Process,20231012192546.240191+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,1896,586,,3750000,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,2436,87656,14550,2012,1012,2264,2203400712192,16804,8,2060288,1896,10,85,11,94,264,5392,0,,,3,1093750,2203393572864,10.0.19045,9334784,0,0
1698485035.8618069,pc-dedo,svchost.exe,,Win32_Process,20231012192546.269124+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,1272,166,,56406250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,173100,6239478,67762,6456,1012,8024,2203413184512,18632,8,6610944,1272,31,57,41,58,0,0,0,,,2,58593750,2203391688704,10.0.19045,10305536,0,0
1698485035.8618069,pc-dedo,svchost.exe,,Win32_Process,20231012192546.280806+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,2052,249,,297187500,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,7903,533461,35683,2848,1012,3708,2203402055680,17504,8,2916352,2052,10,80,16,81,0,0,0,,,7,341562500,2203393142784,10.0.19045,9953280,0,0
1698485035.8618069,pc-dedo,atiesrxx.exe,,Win32_Process,20231012192546.289218+120,Win32_ComputerSystem,PC-DEDO,atiesrxx.exe,,,2092,199,,15781250,,,atiesrxx.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,67429,464154,7738,1848,1012,2252,4383195136,7008,8,1892352,2092,9,83,11,92,0,0,0,,,4,12968750,4375629824,10.0.19045,4206592,0,0
1698485035.8618069,pc-dedo,amdfendrsr.exe,,Win32_Process,20231012192546.289352+120,Win32_ComputerSystem,PC-DEDO,amdfendrsr.exe,,,2100,143,,64531250,,,amdfendrsr.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,598,126214,6697,2424,1012,2492,4387876864,7928,8,2482176,2100,9,98,11,98,0,0,0,,,4,5156250,4382633984,10.0.19045,4145152,0,0
1698485035.8618069,pc-dedo,svchost.exe,,Win32_Process,20231012192546.298498+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,2156,124,,781250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,71,1004,9289,1716,1012,1992,2203393916928,16028,8,1757184,2156,8,64,9,65,0,0,0,,,1,156250,2203388149760,10.0.19045,9117696,0,0
1698485035.8618069,pc-dedo,svchost.exe,,Win32_Process,20231012192546.310226+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,2212,401,,88750000,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,180045,17114005,51225,5724,1012,6844,2203439661056,24608,8,5861376,2212,17,105,21,107,28,3248,0,,,5,20000000,2203423363072,10.0.19045,12103680,28,4480
1698485035.8618069,pc-dedo,svchost.exe,,Win32_Process,20231012192546.337643+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,2300,199,,191875000,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,5146,191518,149893,3840,1012,5276,2203426168832,25268,8,3932160,2300,13,107,15,107,0,0,0,,,1,182812500,2203407806464,10.0.19045,11284480,0,0
1698485035.8618069,pc-dedo,svchost.exe,,Win32_Process,20231012192546.339412+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,2320,563,,243437500,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,852412,57728292,326526,3740,1012,5932,2203421401088,21540,8,3829760,2320,14,106,22,107,0,0,0,,,8,288437500,2203402510336,10.0.19045,12353536,0,0
1698485035.8618069,pc-dedo,svchost.exe,,Win32_Process,20231012192546.384637+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,2440,206,,1364218750,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,31369,12254,2594120,15012,1012,43100,2203464560640,54420,8,15372288,2440,12,89,15,90,338992,1377394992,0,,,5,5834375000,2203447136256,10.0.19045,24928256,675,1437456
1698485035.8618069,pc-dedo,svchost.exe,,Win32_Process,20231012192546.392535+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,2480,233,,7375468750,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,267868,3921814,3183041,3496,1012,22556,2207741583360,45348,8,3579904,2480,13,106,15,127,178,9973927,0,,,3,336718750,2207727566848,10.0.19045,9908224,12923,204139748
1698485035.8618069,pc-dedo,svchost.exe,,Win32_Process,20231012192546.392843+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,2488,313,,21718750,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,150,110,24164,1356,1012,1508,2203393556480,13736,8,1388544,2488,8,73,8,75,20,1106400,0,,,3,9218750,2203390406656,10.0.19045,8257536,0,0
1698485035.8618069,pc-dedo,svchost.exe,,Win32_Process,20231012192546.393326+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,2496,173,,5000000,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,97,2246,22855,2100,1012,2516,2203401052160,16948,8,2150400,2496,9,73,10,73,34,714,0,,,4,6406250,2203395276800,10.0.19045,10190848,0,0
1698485035.8618069,pc-dedo,svchost.exe,,Win32_Process,20231012192546.410090+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,2600,180,,8593750,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,2401,137744,23555,2116,1012,2624,2203404353536,19296,8,2166784,2600,13,78,15,82,11952,240368,0,,,2,5937500,2203398557696,10.0.19045,10366976,0,0
1698485035.8618069,pc-dedo,Memory Compression,,Win32_Process,20231012192546.411707+120,Win32_ComputerSystem,PC-DEDO,Memory Compression,,,2608,0,,6736718750,,,Memory Compression,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,0,0,14171132,2020,4,7336,3803709440,2347852,8,2068480,2608,0,5,0,5,0,0,0,,,66,0,751304704,10.0.19045,605638656,0,0
1698485035.8618069,pc-dedo,svchost.exe,,Win32_Process,20231012192546.421774+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,2660,313,,61562500,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,40052,1059568,24612,3060,1012,3524,2203406405632,19848,8,3133440,2660,11,98,25,100,0,0,0,,,2,15000000,2203400638464,10.0.19045,9375744,432,139104
1698485035.8618069,pc-dedo,svchost.exe,,Win32_Process,20231012192546.421815+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,2668,185,,16875000,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,37569,2213392,114329,2560,1012,7356,2203719630848,24900,8,2621440,2668,11,132,20,651,0,0,0,,,5,20000000,2203444334592,10.0.19045,10199040,0,0
1698485035.8618069,pc-dedo,svchost.exe,,Win32_Process,20231012192546.615703+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,2792,208,,166718750,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,505197,29646646,491135,2524,1012,4672,2203406614528,19088,8,2584576,2792,11,88,18,89,0,0,0,,,2,80312500,2203398131712,10.0.19045,10977280,0,0
1698485035.8618069,pc-dedo,svchost.exe,,Win32_Process,20231012192546.632029+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,2836,284,,25156250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,11170,990130,12604,3384,1012,3592,2203408244736,21752,8,3465216,2836,12,99,15,99,0,0,0,,,5,33906250,2203403309056,10.0.19045,7286784,0,0
1698485035.8618069,pc-dedo,svchost.exe,,Win32_Process,20231012192546.638738+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,2876,355,,1273593750,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,2074942,146060328,163930,4300,1012,5304,2203427184640,18628,8,4403200,2876,15,88,28,95,116,36540,0,,,11,441250000,2203411460096,10.0.19045,11395072,0,0
1698485035.8618069,pc-dedo,svchost.exe,,Win32_Process,20231012192546.679073+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,2984,131,,156250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,53,142,7806,1608,1012,1808,2203393294336,15664,8,1646592,2984,9,64,10,66,0,0,0,,,1,0,2203387580416,10.0.19045,8417280,0,0
1698485035.8618069,pc-dedo,svchost.exe,,Win32_Process,20231012192546.701762+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,2184,468,,166718750,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,61358,24480168,2098332,14460,1012,21560,2203469303808,43068,8,14807040,2184,33,149,38,152,1,116,0,,,12,260937500,2203457359872,10.0.19045,13578240,2,32928
1698485035.8618069,pc-dedo,svchost.exe,,Win32_Process,20231012192546.790988+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,2820,134,,156250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,68,350,7236,1404,1012,1672,2203392983040,17020,8,1437696,2820,9,67,10,67,0,0,0,,,1,0,2203389313024,10.0.19045,8605696,0,0
1698485035.8618069,pc-dedo,svchost.exe,,Win32_Process,20231012192547.148994+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,3200,713,,1491718750,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,310343,11957500,73761,7856,1012,8700,2203429187584,31092,8,8044544,3200,15,129,19,131,7,387240,0,,,10,1153593750,2203421323264,10.0.19045,15818752,0,0
1698485035.8618069,pc-dedo,svchost.exe,,Win32_Process,20231012192547.210082+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,3360,210,,20156250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,30167,3440908,29998,2600,1012,4864,2203417325568,20600,8,2662400,3360,14,111,17,116,0,0,0,,,3,8437500,2203412885504,10.0.19045,11653120,0,0
1698485035.8618069,pc-dedo,svchost.exe,,Win32_Process,20231012192547.210086+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,3368,365,,14218750,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,13044,1482720,18525,2616,1012,3500,2203409985536,20112,8,2678784,3368,14,99,21,99,0,0,0,,,4,6250000,2203399499776,10.0.19045,10399744,0,0
1698485035.8618069,pc-dedo,svchost.exe,,Win32_Process,20231012192547.225335+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,3484,266,,8125000,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,20848,9555214,24179,3044,1012,4240,2203436142592,32576,8,3117056,3484,20,128,33,130,0,0,0,,,3,4687500,2203416649728,10.0.19045,9535488,0,0
